1,8,ห้องน้ำรวม,ต้นกล้า,ห้องพัก|ห้องเช่า|ห้องน้ำ|ช่องระบายอากาศ,620,0,qVNCaBlGxkE&t=5032
1,8,เรื่องเล่าคณะไนท,ไนท,ไทย|มหาลัย,236,0,qVNCaBlGxkE&t=5758
1,9,เฉลยคำถามฝากไปคิด,ต้นกล้า,เฉลยคำถามฝากไปคิด|วัดความโรคจิต,239,0,_6tH5xz4l_Q&t=131
1,9,ไม่ลงบันไดกันมั่งเล่า,ต้นกล้า,โรงพยาบาล|ลิฟต์ค้าง,302,0,_6tH5xz4l_Q&t=467
1,9,อิสระติดลิฟต์,จอร์จ,ไทย|โรงเรียน|อิสระ|ลิฟต์ค้าง,67,0,_6tH5xz4l_Q&t=826
1,9,แอบมองอยู่นะ,ต้นกล้า,ห้องพัก|ห้องเช่า|ตู้|เสียง|บันทึก,666,0,_6tH5xz4l_Q&t=900
1,9,เหม่อมองฟ้า ฮ้าห่าฮ้าฮา,ต้นกล้า,ญี่ปุ่น|โรงเรียน|ฆ่าตัวตาย,469,0,_6tH5xz4l_Q&t=1772
1,9,คนในไม่อยากออก คนนอกดันอยากเข้า,ต้นกล้า,เสียง|คนบ้าศาสนา,554,0,_6tH5xz4l_Q&t=2302
1,9,คำถามทายใจ,ต้นกล้า,คำถามทายใจ|วัดความโรคจิต|วัดความหื่น|18+,610,0,_6tH5xz4l_Q&t=2864
1,9,เสียงตามสาย คล้ายๆว่าใช่,เจง,ไทย|เสียง|แผ่เมตตา,378,0,_6tH5xz4l_Q&t=3504
1,9,น้ำเต้าหู้กับครู…,เจง,ไทย|นครศรีธรรมราช|โรงเรียน|ห้องนาฏศิลป์|แผ่เมตตา,535,0,_6tH5xz4l_Q&t=3968
1,9,ตุ๊กตาแทนตัว,ต้นกล้า,ญี่ปุ่น|กองถ่าย|ละคร|ตุ๊กตา|หน้าผา|เสียง,602,0,_6tH5xz4l_Q&t=4711
1,9,ฮือหื่อฮือ ฮื้อฮือหื่อฮือ,ต้นกล้า,โกดัง|เสียง|สัตว์ประหลาด|ปีศาจ|เพลงกระจกหกด้าน,709,0,_6tH5xz4l_Q&t=5377
1,9,เรื่องจากจิ๋วจิ๋ว,จิ๋ว,ไทย|จิ๋วเจอ|ผีเข้า,780,0,_6tH5xz4l_Q&t=6454
1,9,คำถามฝากไปคิด,ต้นกล้า,คำถามฝากไปคิด|วัดความโรคจิต,114,0,_6tH5xz4l_Q&t=7318
1,10,เฉลยคำถามฝากไปคิด,ต้นกล้า,เฉลยคำถามฝากไปคิด|วัดความโรคจิต,92,0,zB9JXFrG6sM&t=91
1,10,ดูให้ดี มีอะไรให้ดู,ต้นกล้า,ญี่ปุ่น|รถไฟ|โรคจิต,275,0,zB9JXFrG6sM&t=278
1,10,ฝันที่เป็นจริง,ต้นกล้า,ญี่ปุ่น|ความฝัน|ฝันบอกเหตุ|รูปภาพ,504,1,zB9JXFrG6sM&t=689
1,10,เปิดประตูตาแมว,ต้นกล้า,ญี่ปุ่น|ความฝัน|ฝันบอกเหตุ,244,0,zB9JXFrG6sM&t=1404
1,10,หยุดอยู่ที่ 3,ต้นกล้า,ญี่ปุ่น|ขึ้นเขา|ไฮกิ้ง|รูปภาพ,546,0,zB9JXFrG6sM&t=1815
1,10,คำถามทายใจ,ต้นกล้า,คำถามทายใจ|วัดความโรคจิต,608,0,zB9JXFrG6sM&t=2497
1,10,ทุ้มอยู่ในใจ,เจง,ไทย|เสียง|ผีเด็ก|อุบัติเหตุ,534,0,zB9JXFrG6sM&t=3198
1,10,ใจเย็นๆนะ,จ๊อบ,ญี่ปุ่น|โรงพยาบาล|ฆ่าตัวตาย|ผีเด็ก,400,0,zB9JXFrG6sM&t=3798
1,10,เห็นผีที่ไหน,ต้นกล้า,ห้องน้ำ|ถ่ายละคร|พลิกไปพลิกมา,257,0,zB9JXFrG6sM&t=4400
1,10,อุโมงค์ปีศาจ,ต้นกล้า,ญี่ปุ่น|อุโมงค์|สัตว์ประหลาด|ปีศาจแมงมุม|เสียง,600,0,zB9JXFrG6sM&t=4831
1,10,กุด,ต้นกล้า,ญี่ปุ่น|กองถ่าย|นักเล่าเรื่องผี|ผีเด็ก|อุโมงค์|คดีฆาตกรรม,490,0,zB9JXFrG6sM&t=5441
1,10,คำถามฝากไปคิด,ต้นกล้า,คำถามฝากไปคิด|วัดความโรคจิต,57,0,zB9JXFrG6sM&t=6008
1,11,เฉลยคำถามฝากไปคิด,ต้นกล้า,เฉลยคำถามฝากไปคิด|วัดความโรคจิต,91,0,7wCwGT16hRw&t=209
1,11,ข้ามดิ,ต้นกล้า,ไทย|กรุงเทพ|สะพาน|อุบัติเหตุรถโรงเรียนคว่ำ|เสียง|ตัวตายตัวแทน,336,0,7wCwGT16hRw&t=314
1,11,เรื่องเล่าประสบการณ์จากแม่ (แม่ต้นกล้า),ต้นกล้า,ไทย|กรุงเทพ|แม่ต้นกล้า|คลื่นสึนามิ|ผีเด็ก|ผีเข้า,452,0,7wCwGT16hRw&t=780
1,11,ก่อนคลอดอิสระกับต้นกล้า,ต้นกล้า,ไทย|กรุงเทพ|แม่ต้นกล้า|อิสระ|ก่อนคลอดลูก,82,0,7wCwGT16hRw&t=1260
1,11,ห้องเช่าทางผีผ่าน,ต้นกล้า,ญี่ปุ่น|ห้องพัก|ห้องเช่า|ทางสามแพร่ง|ทางผีผ่าน|ผีเด็ก|โกศ|อัฐิ,669,1,7wCwGT16hRw&t=1346
1,11,ปิคนิคสยอง,ต้นกล้า,แม่น้ำ|แคร่|ผีเด็ก,379,0,7wCwGT16hRw&t=2083
1,11,คำถามทายใจ,ต้นกล้า,คำถามทายใจ|วัดความหื่น|18+,1174,0,7wCwGT16hRw&t=2517
1,11,My son,เจง,ไทย|ทะเล|ภาษาอังกฤษ|ผีเข้า|อุบัติเหตุ,423,0,7wCwGT16hRw&t=3759
1,11,เงาห้องตรงข้าม,จ๊อบ,ไทย|มหาลัย|หอพักแถวมหาลัย,338,1,7wCwGT16hRw&t=4292
1,11,ของขยับเอง,จอร์จ,ไทย|กล้องวงจรปิด|ของขยับเอง,136,0,7wCwGT16hRw&t=4631
1,11,ผี Taxi,จ๊อบ,ไทย|แท็กซี่|ฉี่|บ้าน|คดีฆาตกรรม|ตามกลับบ้าน|หน้ากระจก|คดีข่มขืน,669,0,7wCwGT16hRw&t=4768
1,11,ตายที่นี่ใช่มั้ย,ต้นกล้า,ญี่ปุ่น|ล่าท้าผี|ตึกร้าง|กองถ่าย|ถ่ายรายการ,526,0,7wCwGT16hRw&t=5468
1,11,อุโมงผีหลอก,ต้นกล้า,ญี่ปุ่น|อุโมงค์|ไบค์เกอร์|เสียง|ฆ่าตัวตาย,462,0,7wCwGT16hRw&t=6064
1,11,คำถามฝากไปคิด,ต้นกล้า,คำถามฝากไปคิด|วัดความหื่น|18+,95,0,7wCwGT16hRw&t=6752
1,12,เฉลยคำถามฝากไปคิด,ต้นกล้า,เฉลยคำถามฝากไปคิด|วัดความหื่น|18+,494,0,qWOND2dVlsM&t=90
1,12,สัญญาวัยเด็ก,ต้นกล้า,ไทย|งานศพ|สัญญา|ทะเล,353,0,qWOND2dVlsM&t=859
1,12,Stalker กลางห้าง,ต้นกล้า,ญี่ปุ่น|ห้างสรรพสินค้า|สโตกเกอร์|Stalker,392,0,qWOND2dVlsM&t=1340
1,12,จิ๋วเจอคนโรคจิต,จิ๋ว,ญี่ปุ่น|จิ๋วเจอ|โรคจิต|สโตกเกอร์|Stalker,225,0,qWOND2dVlsM&t=1747
